"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",ambari-metrics-common-2.7.0.0.0.jar (shaded: org.apache.hadoop:hadoop-annotations:2.6.0),/root/.m2/repository/org/apache/ambari/ambari-metrics-common/2.7.0.0.0/ambari-metrics-common-2.7.0.0.0.jar/META-INF/maven/org.apache.hadoop/hadoop-annotations/pom.xml,Apache Hadoop Annotations,"",6ea316ab170334315ba5decdd4b27379,d2f4798f64b27b5f0ce848eff6125f62afa6ea1b,pkg:maven/org.apache.hadoop/hadoop-annotations@2.6.0,cpe:2.3:a:apache:hadoop:2.6.0:*:*:*:*:*:*:*,CVE-2018-8029,NVD-CWE-noinfo,"In Apache Hadoop versions 3.0.0-alpha1 to 3.1.0, 2.9.0 to 2.9.1, and 2.2.0 to 2.8.4, a user who can escalate to yarn user can possibly run arbitrary commands as root user.",NVD,HIGH,9.0,/AV:N/AC:L/Au:S/C:C/I:C/A:C,HIGH,8.8,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,11
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",ambari-metrics-common-2.7.0.0.0.jar (shaded: org.apache.hadoop:hadoop-annotations:2.6.0),/root/.m2/repository/org/apache/ambari/ambari-metrics-common/2.7.0.0.0/ambari-metrics-common-2.7.0.0.0.jar/META-INF/maven/org.apache.hadoop/hadoop-annotations/pom.xml,Apache Hadoop Annotations,"",6ea316ab170334315ba5decdd4b27379,d2f4798f64b27b5f0ce848eff6125f62afa6ea1b,pkg:maven/org.apache.hadoop/hadoop-annotations@2.6.0,cpe:2.3:a:apache:hadoop:2.6.0:*:*:*:*:*:*:*,CVE-2020-9492,CWE-269 Improper Privilege Management,"In Apache Hadoop 3.2.0 to 3.2.1, 3.0.0-alpha1 to 3.1.3, and 2.0.0-alpha to 2.10.0, WebHDFS client might send SPNEGO authorization header to remote URL without proper verification.",NVD,MEDIUM,6.5,/AV:N/AC:L/Au:S/C:P/I:P/A:P,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,11
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",ambari-metrics-common-2.7.0.0.0.jar (shaded: org.apache.httpcomponents:httpclient:4.5.2),/root/.m2/repository/org/apache/ambari/ambari-metrics-common/2.7.0.0.0/ambari-metrics-common-2.7.0.0.0.jar/META-INF/maven/org.apache.httpcomponents/httpclient/pom.xml,Apache HttpComponents Client,"",71fd2a5a505554f3646f973a80c10b63,56f6338b324e438307e1f2c2b33bd02268310fc2,pkg:maven/org.apache.httpcomponents/httpclient@4.5.2,cpe:2.3:a:apache:httpclient:4.5.2:*:*:*:*:*:*:*,CVE-2020-13956,NVD-CWE-noinfo,Apache HttpClient versions prior to version 4.5.13 and 5.0.3 can misinterpret malformed authority component in request URIs passed to the library as java.net.URI object and pick the wrong target host for request execution.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,HIGH,13
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",ambari-metrics-common-2.7.0.0.0.jar,/root/.m2/repository/org/apache/ambari/ambari-metrics-common/2.7.0.0.0/ambari-metrics-common-2.7.0.0.0.jar,"","",96ea22a1739ea0f561656b175ad71051,521694be357010738e7bc612089df8fcc970a0d5,pkg:maven/org.apache.ambari/ambari-metrics-common@2.7.0.0.0,cpe:2.3:a:apache:ambari:2.7.0.0.0:*:*:*:*:*:*:*,CVE-2020-1936,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),A cross-site scripting issue was found in Apache Ambari Views. This was addressed in Apache Ambari 2.7.4.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGH,27
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",apacheds-i18n-2.0.0-M15.jar,/root/.m2/repository/org/apache/directory/server/apacheds-i18n/2.0.0-M15/apacheds-i18n-2.0.0-M15.jar,Internationalization of errors and other messages,http://www.apache.org/licenses/LICENSE-2.0.txt,f5877c02fd56ade67713560e589c81b9,71c61c84683152ec2a6a65f3f96fe534e304fa22,pkg:maven/org.apache.directory.server/apacheds-i18n@2.0.0-M15,cpe:2.3:a:i18n_project:i18n:2.0.0:m15:*:*:*:*:*:*,CVE-2020-7791,NVD-CWE-noinfo,This affects the package i18n before 2.1.15. Vulnerability arises out of insufficient handling of erroneous language tags in src/i18n/Concrete/TextLocalizer.cs and src/i18n/LocalizedApplication.cs.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,33
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avatica-server-1.17.0.jar,/root/.m2/repository/org/apache/calcite/avatica/avatica-server/1.17.0/avatica-server-1.17.0.jar,JDBC server,"The Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",13029dd895bcd99343341131ff89bc97,cadc51ec46ac0586c94ec1740f1dcb200ef244ac,pkg:maven/org.apache.calcite.avatica/avatica-server@1.17.0,cpe:2.3:a:apache:calcite:1.17.0:*:*:*:*:*:*:*,CVE-2020-13955,CWE-306 Missing Authentication for Critical Function,"HttpUtils#getURLConnection method disables explicitly hostname verification for HTTPS connections making clients vulnerable to man-in-the-middle attacks. Calcite uses internally this method to connect with Druid and Splunk so information leakage may happen when using the respective Calcite adapters. The method itself is in a utility class so people may use it to create vulnerable HTTPS connections for other applications. From Apache Calcite 1.26 onwards, the hostname verification will be performed using the default JVM truststore.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,29
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avro-1.4.0-cassandra-1.jar: jquery-1.4.2.min.js,/root/.m2/repository/org/apache/cassandra/deps/avro/1.4.0-cassandra-1/avro-1.4.0-cassandra-1.jar/org/apache/avro/ipc/stats/static/jquery-1.4.2.min.js,"","",10092eee563dec2dca82b77d2cf5a1ae,65cbff4e9d95d47a6f31d96ab4ea361c1f538a7b,pkg:javascript/jquery@1.4.2.min,"",CVE-2011-4969,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in jQuery before 1.6.3, when using location.hash to select elements, allows remote attackers to inject arbitrary web script or HTML via a crafted tag.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,"","","",HIGHEST,3
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avro-1.4.0-cassandra-1.jar: jquery-1.4.2.min.js,/root/.m2/repository/org/apache/cassandra/deps/avro/1.4.0-cassandra-1/avro-1.4.0-cassandra-1.jar/org/apache/avro/ipc/stats/static/jquery-1.4.2.min.js,"","",10092eee563dec2dca82b77d2cf5a1ae,65cbff4e9d95d47a6f31d96ab4ea361c1f538a7b,pkg:javascript/jquery@1.4.2.min,"",CVE-2012-6708,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"jQuery before 1.9.0 is vulnerable to Cross-site Scripting (XSS) attacks. The jQuery(strInput) function does not differentiate selectors from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input to be HTML if it explicitly starts with the '<' character, limiting exploitability only to attackers who can control the beginning of a string, which is far less common.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avro-1.4.0-cassandra-1.jar: jquery-1.4.2.min.js,/root/.m2/repository/org/apache/cassandra/deps/avro/1.4.0-cassandra-1/avro-1.4.0-cassandra-1.jar/org/apache/avro/ipc/stats/static/jquery-1.4.2.min.js,"","",10092eee563dec2dca82b77d2cf5a1ae,65cbff4e9d95d47a6f31d96ab4ea361c1f538a7b,pkg:javascript/jquery@1.4.2.min,"",CVE-2015-9251,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"jQuery before 3.0.0 is vulnerable to Cross-site Scripting (XSS) attacks when a cross-domain Ajax request is performed without the dataType option, causing text/javascript responses to be executed.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avro-1.4.0-cassandra-1.jar: jquery-1.4.2.min.js,/root/.m2/repository/org/apache/cassandra/deps/avro/1.4.0-cassandra-1/avro-1.4.0-cassandra-1.jar/org/apache/avro/ipc/stats/static/jquery-1.4.2.min.js,"","",10092eee563dec2dca82b77d2cf5a1ae,65cbff4e9d95d47a6f31d96ab4ea361c1f538a7b,pkg:javascript/jquery@1.4.2.min,"",CVE-2019-11358,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"jQuery before 3.4.0, as used in Drupal, Backdrop CMS, and other products, mishandles jQuery.extend(true, {}, ...) because of Object.prototype pollution. If an unsanitized source object contained an enumerable __proto__ property, it could extend the native Object.prototype.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avro-1.4.0-cassandra-1.jar: jquery-1.4.2.min.js,/root/.m2/repository/org/apache/cassandra/deps/avro/1.4.0-cassandra-1/avro-1.4.0-cassandra-1.jar/org/apache/avro/ipc/stats/static/jquery-1.4.2.min.js,"","",10092eee563dec2dca82b77d2cf5a1ae,65cbff4e9d95d47a6f31d96ab4ea361c1f538a7b,pkg:javascript/jquery@1.4.2.min,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avro-1.4.0-cassandra-1.jar: jquery-1.4.2.min.js,/root/.m2/repository/org/apache/cassandra/deps/avro/1.4.0-cassandra-1/avro-1.4.0-cassandra-1.jar/org/apache/avro/ipc/stats/static/jquery-1.4.2.min.js,"","",10092eee563dec2dca82b77d2cf5a1ae,65cbff4e9d95d47a6f31d96ab4ea361c1f538a7b,pkg:javascript/jquery@1.4.2.min,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avro-ipc-1.9.2.jar: jquery-1.4.2.min.js,/root/.m2/repository/org/apache/avro/avro-ipc/1.9.2/avro-ipc-1.9.2.jar/org/apache/avro/ipc/stats/static/jquery-1.4.2.min.js,"","",3c106cbb05b965a555fc68bace18f2e7,61ab5ef8e9b36f611747bf33eb2e68a426a6ef2d,pkg:javascript/jquery@1.4.2.min,"",CVE-2011-4969,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in jQuery before 1.6.3, when using location.hash to select elements, allows remote attackers to inject arbitrary web script or HTML via a crafted tag.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,"","","",HIGHEST,3
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avro-ipc-1.9.2.jar: jquery-1.4.2.min.js,/root/.m2/repository/org/apache/avro/avro-ipc/1.9.2/avro-ipc-1.9.2.jar/org/apache/avro/ipc/stats/static/jquery-1.4.2.min.js,"","",3c106cbb05b965a555fc68bace18f2e7,61ab5ef8e9b36f611747bf33eb2e68a426a6ef2d,pkg:javascript/jquery@1.4.2.min,"",CVE-2012-6708,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"jQuery before 1.9.0 is vulnerable to Cross-site Scripting (XSS) attacks. The jQuery(strInput) function does not differentiate selectors from HTML in a reliable fashion. In vulnerable versions, jQuery determined whether the input was HTML by looking for the '<' character anywhere in the string, giving attackers more flexibility when attempting to construct a malicious payload. In fixed versions, jQuery only deems the input to be HTML if it explicitly starts with the '<' character, limiting exploitability only to attackers who can control the beginning of a string, which is far less common.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avro-ipc-1.9.2.jar: jquery-1.4.2.min.js,/root/.m2/repository/org/apache/avro/avro-ipc/1.9.2/avro-ipc-1.9.2.jar/org/apache/avro/ipc/stats/static/jquery-1.4.2.min.js,"","",3c106cbb05b965a555fc68bace18f2e7,61ab5ef8e9b36f611747bf33eb2e68a426a6ef2d,pkg:javascript/jquery@1.4.2.min,"",CVE-2015-9251,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"jQuery before 3.0.0 is vulnerable to Cross-site Scripting (XSS) attacks when a cross-domain Ajax request is performed without the dataType option, causing text/javascript responses to be executed.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avro-ipc-1.9.2.jar: jquery-1.4.2.min.js,/root/.m2/repository/org/apache/avro/avro-ipc/1.9.2/avro-ipc-1.9.2.jar/org/apache/avro/ipc/stats/static/jquery-1.4.2.min.js,"","",3c106cbb05b965a555fc68bace18f2e7,61ab5ef8e9b36f611747bf33eb2e68a426a6ef2d,pkg:javascript/jquery@1.4.2.min,"",CVE-2019-11358,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"jQuery before 3.4.0, as used in Drupal, Backdrop CMS, and other products, mishandles jQuery.extend(true, {}, ...) because of Object.prototype pollution. If an unsanitized source object contained an enumerable __proto__ property, it could extend the native Object.prototype.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avro-ipc-1.9.2.jar: jquery-1.4.2.min.js,/root/.m2/repository/org/apache/avro/avro-ipc/1.9.2/avro-ipc-1.9.2.jar/org/apache/avro/ipc/stats/static/jquery-1.4.2.min.js,"","",3c106cbb05b965a555fc68bace18f2e7,61ab5ef8e9b36f611747bf33eb2e68a426a6ef2d,pkg:javascript/jquery@1.4.2.min,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",avro-ipc-1.9.2.jar: jquery-1.4.2.min.js,/root/.m2/repository/org/apache/avro/avro-ipc/1.9.2/avro-ipc-1.9.2.jar/org/apache/avro/ipc/stats/static/jquery-1.4.2.min.js,"","",3c106cbb05b965a555fc68bace18f2e7,61ab5ef8e9b36f611747bf33eb2e68a426a6ef2d,pkg:javascript/jquery@1.4.2.min,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",calcite-core-1.21.0.jar,/root/.m2/repository/org/apache/calcite/calcite-core/1.21.0/calcite-core-1.21.0.jar,Core Calcite APIs and engine.,"",f6e9288009b0dd5b358cd825bc6a2d06,cc4925ff83fb0ba25b417169a6cba77f5a6908aa,pkg:maven/org.apache.calcite/calcite-core@1.21.0,cpe:2.3:a:apache:calcite:1.21.0:*:*:*:*:*:*:*,CVE-2020-13955,CWE-306 Missing Authentication for Critical Function,"HttpUtils#getURLConnection method disables explicitly hostname verification for HTTPS connections making clients vulnerable to man-in-the-middle attacks. Calcite uses internally this method to connect with Druid and Splunk so information leakage may happen when using the respective Calcite adapters. The method itself is in a utility class so people may use it to create vulnerable HTTPS connections for other applications. From Apache Calcite 1.26 onwards, the hostname verification will be performed using the default JVM truststore.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,29
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",cassandra-all-1.0.8.jar,/root/.m2/repository/org/apache/cassandra/cassandra-all/1.0.8/cassandra-all-1.0.8.jar,"The Apache Cassandra Project develops a highly scalable second-generation distributed database, bringing together Dynamo's fully distributed design and Bigtable's ColumnFamily-based data model.","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",86fe5325b404452fa8ea95fb6c9cfed3,eacefc2460e0ac5fe2ad48a9b0ffced5aea451b9,pkg:maven/org.apache.cassandra/cassandra-all@1.0.8,cpe:2.3:a:apache:cassandra:1.0.8:*:*:*:*:*:*:*,CVE-2020-13946,CWE-668 Exposure of Resource to Wrong Sphere,"In Apache Cassandra, all versions prior to 2.1.22, 2.2.18, 3.0.22, 3.11.8 and 4.0-beta2, it is possible for a local attacker without access to the Apache Cassandra process or configuration files to manipulate the RMI registry to perform a man-in-the-middle attack and capture user names and passwords used to access the JMX interface. The attacker can then use these credentials to access the JMX interface and perform unauthorised operations. Users should also be aware of CVE-2019-2684, a JRE vulnerability that enables this issue to be exploited remotely.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,26
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",client-java-10.0.1.jar,/root/.m2/repository/io/kubernetes/client-java/10.0.1/client-java-10.0.1.jar,Kubernetes Client Library,http://www.apache.org/licenses/LICENSE-2.0.txt,0387019d2cf7ab859a6dc128b936038e,7bcceb162562e325cdf7215fea5fc62f92280f60,pkg:maven/io.kubernetes/client-java@10.0.1,"cpe:2.3:a:kubernetes:java:10.0.1:*:*:*:*:*:*:*, cpe:2.3:a:kubernetes:kubernetes:10.0.1:*:*:*:*:*:*:*",CVE-2020-8554,CWE-863 Incorrect Authorization,"Kubernetes API server in all versions allow an attacker who is able to create a ClusterIP service and set the spec.externalIPs field, to intercept traffic to that IP address. Additionally, an attacker who is able to patch the status (which is considered a privileged operation and should not typically be granted to users) of a LoadBalancer service can set the status.loadBalancer.ingress.ip to similar effect.",NVD,MEDIUM,6.0,/AV:N/AC:M/Au:S/C:P/I:P/A:P,MEDIUM,5.0,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L,HIGH,28
